Date,Advance_Decline_Ratio,MA20_Strength,Market_Momentum,Participation_Rate,Extreme_Move_Ratio,Extreme_Momentum_Bias,Extreme_Volatility_Indicator,Price_Volatility_Ratio,Trend_Strength,Advance_Decline_Ratio_lag1,MA20_Strength_lag1,Market_Momentum_lag1,Participation_Rate_lag1,Extreme_Move_Ratio_lag1,Extreme_Momentum_Bias_lag1,Momentum_Change_5d,Breadth_Acceleration,Extreme_Momentum_Change,Extreme_Move_Acceleration
2026-02-04,3.912023005428146,0.502,0.004,0.196,0.01587334915629015,0.01587334915629015,2.758620689655173,1.4433100871140534,0.005298084487923793,0.16862271243579274,0.244,-0.512,0.112,0.001998002662673056,0.001998002662673056,0.72,1.2410714285714284,0.02,1.0
2026-02-05,0.8803587226480918,0.568,0.136,0.078,0.007968169649176874,0.007968169649176874,2.7499999999999996,1.3936911692771914,0.010232809402427767,3.912023005428146,0.502,0.004,0.196,0.01587334915629015,0.01587334915629015,0.684,0.8441558441558441,0.012,-0.19999999999999996
2026-02-06,0.6931471805599453,0.522,0.044,0.04,0.005982071677547464,0.001998002662673056,2.4,1.450093271206876,0.006235512393383713,0.8803587226480918,0.568,0.136,0.078,0.007968169649176874,0.007968169649176874,0.5960000000000001,1.139344262295082,0.002,2.0
2026-02-09,0.8602012652231115,0.538,0.076,0.048,0.0,0.0,1.8823529411764708,1.428678797258384,0.008456595746324291,0.6931471805599453,0.522,0.044,0.04,0.005982071677547464,0.001998002662673056,0.46,0.07171314741035872,-0.002,-1.0
2026-02-10,4.02535169073515,0.748,0.496,0.108,0.005982071677547464,0.005982071677547464,1.9459459459459463,1.239964677720316,0.01918203065373425,0.8602012652231115,0.538,0.076,0.048,0.0,0.0,1.008,0.31690140845070425,0.004,-0.25
2026-02-11,1.791759469228055,0.772,0.544,0.032,0.005982071677547464,0.005982071677547464,1.3,0.5926352205055553,0.021579887299896017,4.02535169073515,0.748,0.496,0.108,0.005982071677547464,0.005982071677547464,0.54,0.47892720306513414,-0.01,0.0
2026-02-12,1.1526795099383853,0.762,0.524,0.034,0.003992021269537453,0.003992021269537453,1.0476190476190477,0.5911931571150769,0.022240801448637937,1.791759469228055,0.772,0.544,0.032,0.005982071677547464,0.005982071677547464,0.388,0.4163568773234201,-0.004,3.0
2026-02-13,0.1603426500751794,0.7,0.4,0.05,0.003992021269537453,0.003992021269537453,0.9090909090909094,0.5954534292473777,0.01621544425941268,1.1526795099383853,0.762,0.524,0.034,0.003992021269537453,0.003992021269537453,0.35600000000000004,-0.06417112299465244,0.002,-0.33333333333333337
2026-02-16,0.22314355131420976,0.542,0.084,0.056,0.0,0.0,0.9302325581395351,0.9165115068114129,0.0020259272432028297,0.1603426500751794,0.7,0.4,0.05,0.003992021269537453,0.003992021269537453,0.008000000000000007,-0.2979274611398963,0.0,-1.0
2026-02-17,0.7419373447293773,0.586,0.172,0.038,0.003992021269537453,0.003992021269537453,0.8181818181818183,0.8009739382808332,0.00890063804629504,0.22314355131420976,0.542,0.084,0.056,0.0,0.0,-0.324,-0.230971128608924,-0.002,0.0
2026-02-18,1.7047480922384253,0.658,0.316,0.018,0.0,0.0,0.5454545454545456,0.8031893260344803,0.011444820786396193,0.7419373447293773,0.586,0.172,0.038,0.003992021269537453,0.003992021269537453,-0.22800000000000004,-0.05999999999999994,-0.006,-1.0
2026-02-19,1.9459101490553132,0.662,0.324,0.024,0.001998002662673056,-0.0020020026706730775,0.4444444444444447,0.9289276529397106,0.014464833213917005,1.7047480922384253,0.658,0.316,0.018,0.0,0.0,-0.2,0.2214022140221401,-0.006,3.0
2026-02-20,0.48550781578170077,0.532,0.064,0.022,0.005982071677547464,0.001998002662673056,0.5106382978723405,1.066030139709554,-0.0014705637190500775,1.9459101490553132,0.662,0.324,0.024,0.001998002662673056,-0.0020020026706730775,-0.336,-0.09215017064846409,-0.002,0.5
2026-02-24,0.5596157879354227,0.548,0.096,0.024,0.0,0.0,0.3555555555555557,0.8923031791980819,0.0040589619208550864,0.9808292530117262,0.514,0.028,0.012,0.0,0.0,-0.07599999999999998,-0.17220543806646527,-0.004,-1.0
2026-02-25,0.17435338714477774,0.486,-0.028,0.046,0.0,0.0,0.3720930232558141,0.9218609308182065,-0.004684232921751352,0.5596157879354227,0.548,0.096,0.024,0.0,0.0,-0.34400000000000003,-0.08646616541353391,0.0,-1.0
2026-03-02,0.5596157879354227,0.404,-0.192,0.038,0.001998002662673056,0.001998002662673056,0.12121212121212144,0.769739248157824,-0.01209212840007956,1.3862943611198906,0.528,0.056,0.02,0.0,0.0,-0.22,-0.16872427983539084,0.002,3.0
2026-03-04,0.08701137698962977,0.264,-0.472,0.068,0.001998002662673056,0.001998002662673056,0.24242424242424265,0.8355332617164622,-0.026200587784090734,0.5596157879354227,0.404,-0.192,0.038,0.001998002662673056,0.001998002662673056,-0.568,-0.5018867924528302,0.002,3.0
2026-03-05,0.10697211955216783,0.148,-0.704,0.134,0.001998002662673056,0.001998002662673056,0.4615384615384618,1.1880960886220409,-0.04225634695117153,0.08701137698962977,0.264,-0.472,0.068,0.001998002662673056,0.001998002662673056,-0.6759999999999999,-0.7196969696969697,0.002,3.0
2026-03-06,1.791759469228055,0.234,-0.532,0.044,0.001998002662673056,0.001998002662673056,0.6956521739130438,1.4277248331949726,-0.028209458479164673,0.10697211955216783,0.148,-0.704,0.134,0.001998002662673056,0.001998002662673056,-0.5920000000000001,-0.42079207920792083,0.002,0.0
2026-03-09,1.4469189829363254,0.204,-0.592,0.03,0.001998002662673056,0.001998002662673056,0.9523809523809522,1.325081498577808,-0.035557858437869405,1.791759469228055,0.234,-0.532,0.044,0.001998002662673056,0.001998002662673056,-0.648,-0.2272727272727274,0.002,0.0
2026-03-10,0.053109825313948415,0.142,-0.716,0.112,0.0,0.0,0.7619047619047622,1.3187912510795805,-0.050975528103008205,1.4469189829363254,0.204,-0.592,0.03,0.001998002662673056,0.001998002662673056,-0.524,-0.04054054054054057,-0.002,-1.0
2026-03-11,2.6855773452501515,0.21,-0.58,0.084,0.0,0.0,0.6666666666666671,1.5850062668009206,-0.03587237450958314,0.053109825313948415,0.142,-0.716,0.112,0.0,0.0,-0.10799999999999998,-0.10256410256410264,-0.002,-1.0
2026-03-12,0.4924764850977942,0.186,-0.628,0.032,0.003992021269537453,0.003992021269537453,0.9411764705882356,1.4600748122734184,-0.04532053456750529,2.6855773452501515,0.21,-0.58,0.084,0.0,0.0,0.07599999999999996,-0.08823529411764697,0.002,1.0
2026-03-13,0.9162907318741551,0.232,-0.536,0.046,0.005982071677547464,0.005982071677547464,1.3333333333333335,1.17945588738333,-0.04770354584784098,0.4924764850977942,0.186,-0.628,0.032,0.003992021269537453,0.003992021269537453,-0.0040000000000000036,0.6338028169014087,0.004,3.0
